lng,lat
-122.24268967,37.7669817962
-122.242667508,37.7669725184
-122.242645317,37.7669636529
-122.242623111,37.766954646
-122.242600609,37.7669455372
-122.242578367,37.7669364951
-122.242556422,37.766927722
-122.242534155,37.7669186991
-122.242511745,37.7669098659
-122.242489576,37.766901124
-122.24246715,37.7668924232
-122.242444792,37.7668839514
-122.242422211,37.7668753601
-122.242399684,37.7668667433
-122.242377202,37.7668582377
-122.242354709,37.7668498709
-122.242331805,37.7668414504
-122.242309099,37.7668331097
-122.24228604,37.7668245816
-122.242263079,37.7668161773
-122.242240148,37.7668078742
-122.24221719,37.7667995538
-122.242194159,37.7667912118
-122.242171397,37.7667830372
-122.242148714,37.7667748153
-122.242126298,37.7667667386
-122.242104201,37.7667587384
-122.242081953,37.7667506089
-122.242059933,37.7667426636
-122.242037841,37.7667346811
-122.242015933,37.7667265943
-122.241994225,37.7667185541
-122.241972446,37.7667103498
-122.241950682,37.7667022839
-122.241929307,37.7666943859
-122.241907955,37.766686536
-122.241887095,37.7666786854
-122.241865884,37.7666706617
-122.241844737,37.766662521
-122.241824111,37.7666545055
-122.241803038,37.766646336
-122.241782498,37.7666384504
-122.241761963,37.7666303771
-122.241731836,37.7666185531
-122.24170058,37.7666063524
-122.241671151,37.7665947245
-122.241642122,37.7665832743
-122.241613235,37.7665717491
-122.241584013,37.7665600079
-122.24155516,37.7665480388
-122.241526904,37.7665364314
-122.241499131,37.7665252603
-122.241472087,37.766514203
-122.24144607,37.7665037266
-122.241421188,37.7664935532
-122.241397344,37.7664836599
-122.241374661,37.7664742955
-122.241352881,37.7664658942
-122.241331473,37.7664587911
-122.24130381,37.7664508386
-122.24127644,37.7664438125
-122.241250197,37.7664372709
-122.241224794,37.7664312501
-122.241200868,37.76642534
-122.24117907,37.7664192946
-122.241154923,37.7664104876
-122.241134726,37.766400244
-122.241117828,37.7663878996
-122.241102279,37.7663704139
-122.241094692,37.7663501942
-122.24109409,37.766331833
-122.24110024,37.7663116212
-122.241109498,37.7662943478
-122.24112108,37.7662756305
-122.241134035,37.7662550417
-122.241144853,37.7662389375
-122.241156388,37.7662226419
-122.241168624,37.7662063058
-122.241180931,37.7661900347
-122.241193896,37.7661739757
-122.241207118,37.7661581892
-122.241220419,37.766142746
-122.241233991,37.7661271344
-122.241247398,37.7661116825
-122.241261306,37.7660960274
-122.241275291,37.7660800717
-122.241289726,37.7660637514
-122.241304527,37.7660471817
-122.241319549,37.7660303427
-122.241334868,37.7660130056
-122.241350347,37.7659955712
-122.241365995,37.7659779655
-122.241381812,37.7659600302
-122.241397893,37.7659418359
-122.241413679,37.7659236253
-122.241429536,37.7659050477
-122.24144511,37.7658865849
-122.241460574,37.7658682246
-122.241476123,37.7658501208
-122.241491831,37.7658322811
-122.241507597,37.7658150287
-122.241523524,37.7657973832
-122.241539712,37.7657799803
-122.241555986,37.7657624127
-122.241572478,37.7657449969
-122.241588712,37.7657278033
-122.241604732,37.7657112084
-122.241621161,37.7656937876
-122.241637292,37.7656770119
-122.24165352,37.7656600125
-122.241669328,37.765643567
-122.241685212,37.7656275553
-122.241700951,37.7656112218
-122.241716485,37.7655952212
-122.241731213,37.7655786874
-122.241745949,37.7655628601
-122.241758987,37.7655489944
-122.241772808,37.7655339194
-122.241785443,37.7655197766
-122.241802275,37.7655010467
-122.241818535,37.7654830237
-122.241833195,37.76546582
-122.241846398,37.7654498526
-122.24186248,37.7654312539
-122.241876278,37.7654157018
-122.241890171,37.7653994303
-122.241903982,37.7653828753
-122.241918696,37.7653672561
-122.241932366,37.7653522965
-122.241947063,37.7653364474
-122.241960735,37.7653219151
-122.241974881,37.7653068921
-122.241988682,37.7652921364
-122.242002884,37.7652773304
-122.24201896,37.7652628848
-122.242036824,37.7652513019
-122.242056909,37.7652415155
-122.242079735,37.7652349282
-122.242103564,37.7652327277
-122.242127179,37.7652345802
-122.242153594,37.7652394229
-122.242176511,37.7652451047
-122.242200831,37.7652524805
-122.242226416,37.7652614952
-122.242253459,37.765271565
-122.242274792,37.7652800868
-122.242296731,37.7652889423
-122.242319245,37.765297911
-122.242342163,37.7653071449
-122.242365099,37.7653166045
-122.242388668,37.7653266478
-122.242412312,37.765336801
-122.242436057,37.7653473889
-122.24246002,37.7653581091
-122.242484067,37.765368879
-122.242508426,37.7653796064
-122.242533057,37.7653904487
-122.242558043,37.7654018073
-122.242582477,37.7654129297
-122.242608139,37.7654248779
-122.242633245,37.7654361212
-122.242658561,37.7654475028
-122.242683835,37.7654591039
-122.2427094,37.7654705193
-122.242734663,37.7654817625
-122.242760426,37.7654930588
-122.242785843,37.7655047343
-122.242811452,37.7655162474
-122.242836724,37.7655276417
-122.242861652,37.7655384656
-122.242887621,37.7655496638
-122.242913757,37.7655613124
-122.242940476,37.7655729624
-122.242966873,37.7655840067
-122.242993832,37.765595907
-122.243024276,37.7656095437
-122.243052749,37.7656221084
-122.243082182,37.7656347208
-122.243101552,37.7656434209
-122.243121641,37.7656524904
-122.243152555,37.7656659092
-122.243172388,37.7656745613
-122.243192647,37.7656835611
-122.243212566,37.7656923973
-122.243233027,37.7657013871
-122.243253385,37.7657103347
-122.243273721,37.7657193395
-122.243294163,37.7657283378
-122.243314724,37.765737393
-122.243335669,37.7657465948
-122.243356779,37.7657559836
-122.243378049,37.7657654048
-122.243399393,37.7657748347
-122.243420997,37.7657844282
-122.243442689,37.7657940099
-122.243464262,37.7658038074
-122.243485924,37.7658131657
-122.243507461,37.7658227417
-122.24352896,37.7658322482
-122.243550285,37.7658414248
-122.243571616,37.7658507444
-122.243593241,37.7658600168
-122.24361443,37.765869199
-122.243635649,37.7658782657
-122.24365668,37.765887467
-122.243677749,37.7658965294
-122.243698924,37.7659054999
-122.243719572,37.7659142885
-122.243741246,37.7659235897
-122.243762751,37.765932846
-122.243784118,37.7659421571
-122.243806101,37.7659516186
-122.243828181,37.7659612723
-122.243849944,37.7659707635
-122.243871786,37.7659803458
-122.243893031,37.765989546
-122.24391584,37.7659995301
-122.243936744,37.7660088612
-122.2439581,37.7660183258
-122.24397971,37.7660280445
-122.244001291,37.7660378029
-122.244022387,37.7660473013
-122.244043805,37.7660571241
-122.244064923,37.7660666917
-122.244085765,37.7660760804
-122.244106623,37.7660854342
-122.244127636,37.7660948959
-122.244148553,37.7661042806
-122.244169318,37.7661136214
-122.244189986,37.766122876
-122.244210562,37.7661322311
-122.244230665,37.7661412773
-122.244251084,37.7661504598
-122.244271164,37.766159484
-122.244291831,37.7661688096
-122.24431144,37.7661775678
-122.244331574,37.7661865716
-122.24435176,37.7661955433
-122.244371555,37.76620445
-122.244391782,37.7662134629
-122.244411955,37.7662226377
-122.244432359,37.7662316967
-122.244452728,37.7662409745
-122.244472661,37.7662498492
-122.244493658,37.7662592247
-122.244514392,37.7662684081
-122.244535154,37.7662776091
-122.244556327,37.7662870517
-122.244577405,37.7662966523
-122.244598398,37.7663060441
-122.244619682,37.7663154509
-122.244640873,37.7663250273
-122.244662351,37.7663345256
-122.244683883,37.7663440183
-122.244705125,37.7663535437
-122.244727618,37.7663635425
-122.244749777,37.7663733252
-122.244771529,37.7663830728
-122.244794234,37.766392976
-122.244816732,37.7664030211
-122.244838218,37.7664125757
-122.244860587,37.7664225831
-122.244883254,37.7664325063
-122.244906337,37.7664426143
-122.244929368,37.7664530533
-122.24495239,37.7664632519
-122.24497503,37.7664735722
-122.24499841,37.7664838726
-122.245020346,37.7664936807
-122.245042943,37.7665036501
-122.24506472,37.7665133844
-122.245086784,37.7665233681
-122.245109578,37.7665333172
-122.245131926,37.7665433806
-122.245154244,37.7665532411
-122.24517745,37.7665633739
-122.245200175,37.7665730345
-122.245223828,37.766583229
-122.245246999,37.7665931412
-122.245269254,37.7666036246
-122.245291012,37.7666131681
-122.24531356,37.7666226536
-122.245336274,37.76663288
-122.245359074,37.7666426093
-122.245382162,37.766652735
-122.245404699,37.766662634
-122.245427349,37.7666726731
-122.245450355,37.7666826179
-122.245473112,37.7666926996
-122.245495828,37.7667027654
-122.245518921,37.7667128993
-122.245542225,37.7667229501
-122.245564933,37.7667329312
-122.245587851,37.7667430153
-122.245609985,37.7667530313
-122.245633279,37.7667633598
-122.245656237,37.7667738489
-122.245679029,37.7667839653
-122.245702047,37.7667942319
-122.245724729,37.7668044722
-122.24574832,37.7668144862
-122.245770537,37.766824596
-122.245793183,37.7668345014
-122.245816865,37.7668450819
-122.245840664,37.7668555524
-122.24586343,37.7668658539
-122.245885954,37.7668757939
-122.245909618,37.7668864401
-122.245931662,37.7668961166
-122.245954286,37.7669064529
-122.245976806,37.7669164322
-122.245999477,37.766926711
-122.246021889,37.7669367067
-122.246045071,37.766947042
-122.246067049,37.7669570026
-122.246090376,37.766967462
-122.246111308,37.7669772463
-122.246133453,37.7669870926
-122.246155738,37.7669970371
-122.246177739,37.7670069758
-122.246200486,37.767017253
-122.24622276,37.7670271922
-122.246245513,37.7670373527
-122.246267928,37.7670475567
-122.246290564,37.767057496
-122.246313358,37.7670673871
-122.246336207,37.7670776421
-122.246358912,37.7670879398
-122.246381542,37.7670981224
-122.246404357,37.7671082937
-122.246427289,37.7671186995
-122.246449821,37.7671288052
-122.246472852,37.7671390588
-122.246494597,37.7671489582
-122.246518132,37.7671594958
-122.246540333,37.7671697806
-122.246563033,37.7671801377
-122.246585358,37.7671908523
-122.246608429,37.7672015298
-122.246631838,37.7672123828
-122.246653934,37.7672229494
-122.246677458,37.7672336697
-122.246699189,37.7672434211
-122.246721589,37.7672537491
-122.246743282,37.7672640504
-122.246763494,37.7672735811
-122.246785969,37.7672834946
-122.246807564,37.7672933231
-122.246829477,37.7673034874
-122.246851593,37.7673134633
-122.246873526,37.7673233871
-122.246895795,37.7673335138
-122.246917513,37.7673433753
-122.246939628,37.7673529839
-122.246962299,37.767362943
-122.246985782,37.7673727872
-122.247008682,37.7673831831
-122.247032257,37.7673925252
-122.247055126,37.7674027229
-122.247077247,37.7674120184
-122.247102107,37.7674227279
-122.247126747,37.7674328878
-122.247153664,37.7674443422
-122.247178186,37.7674543614
-122.247202793,37.767464396
-122.247226991,37.7674741315
-122.247250872,37.7674840385
-122.247276495,37.7674947803
-122.247301142,37.7675049014
-122.247324215,37.7675142953
-122.247347944,37.7675247002
-122.247372464,37.767535104
-122.247397032,37.7675455457
-122.247421256,37.7675558898
-122.247445976,37.7675665954
-122.247470618,37.7675773317
-122.247494825,37.7675879113
-122.24751831,37.7675980344
-122.247541646,37.7676075733
-122.247565318,37.7676175478
-122.247587783,37.7676272133
-122.247612757,37.767638468
-122.24763658,37.7676487825
-122.247660513,37.7676591055
-122.247683276,37.7676689686
-122.247706941,37.76767951
-122.247729085,37.7676890344
-122.247751975,37.7676989876
-122.247775086,37.7677088838
-122.247798074,37.7677187034
-122.247820271,37.7677285106
-122.247842944,37.767738444
-122.247865963,37.7677481564
-122.24788926,37.7677586995
-122.247913006,37.7677687394
-122.247934288,37.7677783946
-122.247956538,37.7677879121
-122.247979745,37.7677980619
-122.248001166,37.7678076701
-122.248026091,37.7678182692
-122.24805165,37.7678293143
-122.248076033,37.7678399084
-122.248097219,37.7678496309
-122.248122275,37.7678603835
-122.248144464,37.7678705734
-122.248167577,37.7678806523
-122.248190274,37.7678904553
-122.248212592,37.7679006581
-122.248235756,37.7679110655
-122.248258767,37.767921323
-122.248280919,37.7679312913
-122.248303103,37.7679413416
-122.248325824,37.7679515361
-122.248348458,37.7679615873
-122.248370855,37.7679715976
-122.248393176,37.7679816959
-122.248415802,37.7679918519
-122.248437948,37.7680016295
-122.248459541,37.7680113114
-122.248481496,37.7680212731
-122.248503127,37.7680310362
-122.248525227,37.7680408644
-122.248547113,37.7680506958
-122.248568511,37.7680602256
-122.248590603,37.7680700374
-122.248612459,37.7680797864
-122.248634575,37.7680896827
-122.248656372,37.768099454
-122.248678553,37.7681091543
-122.248700514,37.7681189626
-122.248723,37.7681290468
-122.248744118,37.7681385905
-122.248765531,37.7681483242
-122.2487873,37.7681582419
-122.248808534,37.7681679079
-122.248829975,37.7681776893
-122.248850876,37.7681871004
-122.248873021,37.7681971287
-122.248894704,37.7682069027
-122.248917522,37.7682173691
-122.24893922,37.7682272177
-122.248962083,37.7682375779
-122.248986754,37.7682487609
-122.249006292,37.7682576089
-122.249028709,37.7682675727
-122.249049589,37.7682768446
-122.249069943,37.7682862211
-122.249092983,37.7682960706
-122.249114717,37.7683056068
-122.249136766,37.7683152224
-122.24915881,37.7683249118
-122.24918048,37.7683344839
-122.24920219,37.76834399
-122.249224169,37.7683535054
-122.249246669,37.7683630973
-122.249268973,37.7683727585
-122.249290692,37.7683822139
-122.249313023,37.7683920039
-122.249335275,37.7684014782
-122.249357818,37.7684113624
-122.249380765,37.7684213939
-122.249403026,37.7684309727
-122.249425411,37.7684406864
-122.249448102,37.7684503855
-122.249470761,37.7684601906
-122.249493447,37.7684699337
-122.249515994,37.7684798311
-122.249538789,37.7684897916
-122.249561677,37.7684997411
-122.249584894,37.7685100041
-122.249607602,37.768520074
-122.249629708,37.7685298364
-122.249652677,37.7685399667
-122.249674651,37.7685499014
-122.24969815,37.7685600334
-122.24972004,37.7685701588
-122.249742284,37.7685801752
-122.249764797,37.7685901366
-122.24978732,37.7686002377
-122.249809649,37.7686102561
-122.249832481,37.7686204872
-122.249855265,37.7686308594
-122.249877753,37.7686409997
-122.249900497,37.7686511674
-122.249922265,37.7686608545
-122.249944486,37.7686709865
-122.249966899,37.7686812558
-122.249989261,37.768691255
-122.250011944,37.768701514
-122.250034315,37.7687115902
-122.250056992,37.7687218637
-122.250078908,37.7687318138
-122.250101414,37.7687417816
-122.250124815,37.7687522989
-122.25014727,37.7687621948
-122.250169885,37.7687726124
-122.250193229,37.7687828201
-122.250215537,37.7687931282
-122.250238544,37.7688034338
-122.250260165,37.7688130176
-122.250283632,37.7688238425
-122.250306338,37.7688336608
-122.250328795,37.7688437022
-122.250351966,37.7688539755
-122.250374645,37.7688639793
-122.250397057,37.7688737204
-122.25041915,37.7688834389
-122.250441913,37.7688935312
-122.250464575,37.7689034584
-122.250486799,37.7689132845
-122.250509494,37.7689234275
-122.250531983,37.7689335168
-122.250554013,37.7689433232
-122.250577666,37.7689540344
-122.250600301,37.7689641279
-122.250622358,37.7689739247
-122.250643973,37.7689838908
-122.250666504,37.7689938243
-122.250688909,37.7690034195
-122.250711347,37.7690133139
-122.250733908,37.7690232625
-122.250756445,37.7690332889
-122.250778932,37.7690430625
-122.250801705,37.7690531238
-122.250824914,37.7690632744
-122.250848254,37.7690734897
-122.250870693,37.7690834781
-122.250892981,37.7690934006
-122.250915172,37.7691031307
-122.250937556,37.7691131024
-122.250959861,37.7691230894
-122.25098165,37.7691324282
-122.251004198,37.7691421779
-122.251026643,37.7691521129
-122.251049107,37.7691617882
-122.251072206,37.7691719647
-122.251094101,37.769181673
-122.251116233,37.7691909663
-122.251137993,37.769200202
-122.251161377,37.7692107606
-122.251183062,37.7692196816
-122.251203592,37.7692285136
-122.251225629,37.7692382991
-122.251248028,37.7692484876
-122.251269855,37.7692579119
-122.251291909,37.769267569
-122.251314093,37.7692770349
-122.25133632,37.7692869769
-122.251358598,37.7692970644
-122.251380831,37.7693070862
-122.251401561,37.7693159103
-122.251423342,37.7693252204
-122.251445729,37.7693345292
-122.251467365,37.7693444815
-122.251489213,37.7693541283
-122.251511001,37.7693638008
-122.251532566,37.7693734517
-122.251554471,37.7693831534
